模块,卡片ID,题目,音频链接
模块 20 (B2级别已完结),62d2916ce4a15a001617dd78,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b25c6fefe3d10016cd3980.mp3
模块 20 (B2级别已完结),62d2917be4a15a001617dd8c,连词“hingegen”是什么意思？,
模块 20 (B2级别已完结),62d2917be4a15a001617dd8f,请播放音频 ，并拼写出您听到的 连词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b25c97efe3d10016cd398a.mp3
模块 20 (B2级别已完结),62d2917be4a15a001617dd92,请播放音频 ，并提交您听到的 连词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b25c97efe3d10016cd398a.mp3
模块 20 (B2级别已完结),62d29198e4a15a001617dda9,动词“erweisen”是什么意思？,
模块 20 (B2级别已完结),62d29198e4a15a001617ddac,请播放音频 ，并拼写出您听到的 动词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b25cf9efe3d10016cd3998.mp3
模块 20 (B2级别已完结),62d29198e4a15a001617ddaf,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b25cf9efe3d10016cd3998.mp3
模块 20 (B2级别已完结),62d29198e4a15a001617ddb2,动词“erweisen”的 过去分词（Partizip II） 是什么？,
模块 20 (B2级别已完结),62d291bee4a15a001617ddd4,名词“die Fettsäure”是什么意思？,
模块 20 (B2级别已完结),62d291bee4a15a001617ddd7,阴性名词“[化]脂肪酸、脂酸”用德语怎么拼写？,
模块 20 (B2级别已完结),62d291bee4a15a001617ddda,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b25e2defe3d10016cd39aa.mp3
模块 20 (B2级别已完结),62d291bee4a15a001617dddd,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b25e2defe3d10016cd39aa.mp3
模块 20 (B2级别已完结),62d2921ee4a15a001617ddfb,“反式脂肪酸”用德语怎么说？,
模块 20 (B2级别已完结),62d29255e4a15a001617de1f,形容词“stur”是什么意思？,
模块 20 (B2级别已完结),62d29255e4a15a001617de22,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26040efe3d10016cd39c9.mp3
模块 20 (B2级别已完结),62d29255e4a15a001617de25,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26040efe3d10016cd39c9.mp3
模块 20 (B2级别已完结),62d29266e4a15a001617de39,形容词“ungesättigt”是什么意思？,
模块 20 (B2级别已完结),62d29266e4a15a001617de3c,形容词“[化]不饱和的”用德语怎么拼写？,
模块 20 (B2级别已完结),62d29266e4a15a001617de42,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b261b1efe3d10016cd39e3.mp3
模块 20 (B2级别已完结),62d2949ce4a15a001617deb5,形容词“[化]饱和的”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2949ce4a15a001617deb8,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/62d29459e4a15a001617de8e.mp3
模块 20 (B2级别已完结),62d2949ce4a15a001617debb,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/62d29459e4a15a001617de8e.mp3
模块 20 (B2级别已完结),62d294b3e4a15a001617decd,动词“sättigen”是什么意思？,
模块 20 (B2级别已完结),62d294b3e4a15a001617ded0,请播放音频 ，并拼写出您听到的 动词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/62d29411e4a15a001617de82.mp3
模块 20 (B2级别已完结),62d294b3e4a15a001617ded3,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/62d29411e4a15a001617de82.mp3
模块 20 (B2级别已完结),62d294c1e4a15a001617dee4,动词“[化]使饱和”用德语怎么拼写？,
模块 20 (B2级别已完结),62d29515e4a15a001617df03,形容词“satt”是什么意思？,
模块 20 (B2级别已完结),62d29515e4a15a001617df06,形容词“吃饱的、吃饱了的”用德语怎么拼写？,
模块 20 (B2级别已完结),62d29515e4a15a001617df09,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4115805_409923661.mp3
模块 20 (B2级别已完结),62d29515e4a15a001617df0c,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/ID4115805_409923661.mp3
模块 20 (B2级别已完结),62d29531e4a15a001617df26,名词“das Pflanzenöl”是什么意思？,
模块 20 (B2级别已完结),62d29531e4a15a001617df29,中性名词“植物油”用德语怎么拼写？,
模块 20 (B2级别已完结),62d29266e4a15a001617de3f,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b261b1efe3d10016cd39e3.mp3
模块 20 (B2级别已完结),62d2949ce4a15a001617deb2,形容词“gesättigt”是什么意思？,
模块 20 (B2级别已完结),62d29531e4a15a001617df2c,请播放音频 ，并拼写出您听到的 中性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b2627aefe3d10016cd39f1.mp3
模块 20 (B2级别已完结),62d29531e4a15a001617df2f,请播放音频 ，并提交您听到的 中性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b2627aefe3d10016cd39f1.mp3
模块 20 (B2级别已完结),62d29541e4a15a001617df43,动词“revidieren”是什么意思？,
模块 20 (B2级别已完结),62d29541e4a15a001617df46,请播放音频 ，并拼写出您听到的 动词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b2647cefe3d10016cd3a4e.mp3
模块 20 (B2级别已完结),62d29541e4a15a001617df49,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b2647cefe3d10016cd3a4e.mp3
模块 20 (B2级别已完结),62d2955ce4a15a001617df6b,形容词“bedeutungslos”是什么意思？,
模块 20 (B2级别已完结),62d2955ce4a15a001617df6e,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26556efe3d10016cd3a6f.mp3
模块 20 (B2级别已完结),62d2955ce4a15a001617df71,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26556efe3d10016cd3a6f.mp3
模块 20 (B2级别已完结),62d29585e4a15a001617df90,形容词“wahrhaft”是什么意思？,
模块 20 (B2级别已完结),62d29585e4a15a001617df93,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b265adefe3d10016cd3a7b.mp3
模块 20 (B2级别已完结),62d29585e4a15a001617df96,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b265adefe3d10016cd3a7b.mp3
模块 20 (B2级别已完结),62d295aee4a15a001617dfb9,名词“das Sonnenblumenöl”是什么意思？,
模块 20 (B2级别已完结),62d295aee4a15a001617dfbc,中性名词“向日葵花油、葵花籽油”用德语怎么拼写？,
模块 20 (B2级别已完结),62d295aee4a15a001617dfbf,请播放音频 ，并拼写出您听到的 中性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26745efe3d10016cd3a89.mp3
模块 20 (B2级别已完结),62d295aee4a15a001617dfc2,请播放音频 ，并提交您听到的 中性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26745efe3d10016cd3a89.mp3
模块 20 (B2级别已完结),62d29626e4a15a001617dfe6,名词“die Sonnenblume”是什么意思？,
模块 20 (B2级别已完结),62d29626e4a15a001617dfe9,阴性名词“葵花、向日葵”用德语怎么拼写？,
模块 20 (B2级别已完结),62d29626e4a15a001617dfec,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/62d29615e4a15a001617dfdc.mp3
模块 20 (B2级别已完结),62d29626e4a15a001617dfef,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/62d29615e4a15a001617dfdc.mp3
模块 20 (B2级别已完结),62d29a1ce4a15a001617e341,请联系上下文填写缺失的介词、定冠词和形容词：Moderne Ernährungskonzepte setzen längst nicht mehr _____ _____ _____ (顽固的) Vermeiden von Cholesterin.,
模块 20 (B2级别已完结),62d29b17e4a15a001617e3a6,请根据提示填写缺失的单词：Moderne Ernährungskonzepte setzen längst nicht mehr auf das sture Vermeiden von Cholesterin. Eher sollte man tierische Fette reduzieren und mehr ungesättigte Fettsäuren aus Pflanzenölen _____ _____ nehmen (摄入、食用).,
模块 20 (B2级别已完结),62d29f5de4a15a001617e502,短语“单不饱和脂肪酸”用德语怎么拼写？,
模块 20 (B2级别已完结),62d29ff4e4a15a001617e568,短语“多不饱和脂肪酸（复数）”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2a17fe4a15a001617e5e3,"请根据提示填写缺失的名词和动词：Als wahrhaft herzgesunde Fette wurden dann die mehrfach ungesättigten Fettsäuren, die zum Beispiel in Sonnenblumenöl vorkommen, ins Licht der _____ _____ (引起公众的关注).",
模块 20 (B2级别已完结),62d2a20ce4a15a001617e868,名词“das Omega”是什么意思？,
模块 20 (B2级别已完结),62d2a20ce4a15a001617e86b,请选择单词“Omega”的性,
模块 20 (B2级别已完结),62d2a20ce4a15a001617e86e,请拼写出名词“Omega”的复数形式。,
模块 20 (B2级别已完结),62d2a20ce4a15a001617e871,中性名词“奥米伽、奥米加、俄梅戛、俄梅格、亚米茄、欧米茄、欧米伽、敖默加（希腊语字母表的最后一个字母）”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2a20ce4a15a001617e874,请播放音频 ，并拼写出您听到的 中性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b27bbfefe3d10016cd45f9.mp3
模块 20 (B2级别已完结),62d2a20ce4a15a001617e877,请播放音频 ，并提交您听到的 中性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b27bbfefe3d10016cd45f9.mp3
模块 20 (B2级别已完结),62d2a21ce4a15a001617e88c,形容词“gültig”是什么意思？,
模块 20 (B2级别已完结),62d2a21ce4a15a001617e88f,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/60fd193283f0272dc793d02e.mp3
模块 20 (B2级别已完结),62d2a21ce4a15a001617e892,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/60fd193283f0272dc793d02e.mp3
模块 20 (B2级别已完结),62d2a233e4a15a001617e8a2,“gelten”的形容词是什么？,
模块 20 (B2级别已完结),62d2a27ce4a15a001617e8e2,名词“die Ernährungswissenschaft”是什么意思？,
模块 20 (B2级别已完结),62d2a27ce4a15a001617e8e5,阴性名词“营养学、营养科学”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2a27de4a15a001617e8e8,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26896efe3d10016cd3bbc.mp3
模块 20 (B2级别已完结),62d2a27de4a15a001617e8eb,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26896efe3d10016cd3bbc.mp3
模块 20 (B2级别已完结),62d2a40ce4a15a001617ec30,名词“der Nährstoff”是什么意思？,
模块 20 (B2级别已完结),62d2a40ce4a15a001617ec33,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b268e1efe3d10016cd3bc7.mp3
模块 20 (B2级别已完结),62d2a40ce4a15a001617ec36,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b268e1efe3d10016cd3bc7.mp3
模块 20 (B2级别已完结),62d2a419e4a15a001617ec4a,形容词“延长寿命的”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2a419e4a15a001617ec4d,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26a3defe3d10016cd3bd4.mp3
模块 20 (B2级别已完结),62d2a59ce4a15a001617ecf8,"请根据上下文填写缺失的动词：Das Muster ist immer das Gleiche: In einem Jahr wird ein bestimmter Nährstoff als lebensverlängernd entdeckt, im nächsten Jahr wird er nicht mehr erwähnt oder es wird gar das Gegenteil bewiesen. Wer soll da noch den Überblick _____?",
模块 20 (B2级别已完结),62d2a63fe4a15a001617ef88,形容词“有……的趋势的、趋向于……的”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2a63fe4a15a001617ef8b,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26b19efe3d10016cd3bde.mp3
模块 20 (B2级别已完结),62d2a650e4a15a001617efa0,动词“ernähren”是什么意思？,
模块 20 (B2级别已完结),62d2a650e4a15a001617efa3,请播放音频 ，并拼写出您听到的 动词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/gvpr09sjjx0ne0cimzxw.mp3
模块 20 (B2级别已完结),62d2a650e4a15a001617efa6,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/gvpr09sjjx0ne0cimzxw.mp3
模块 20 (B2级别已完结),62d2a661e4a15a001617efbc,形容词“gesichert”是什么意思？,
模块 20 (B2级别已完结),62d2a661e4a15a001617efbf,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26c39efe3d10016cd3beb.mp3
模块 20 (B2级别已完结),62d2a661e4a15a001617efc2,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26c39efe3d10016cd3beb.mp3
模块 20 (B2级别已完结),62d2aa21e4a15a001617f269,名词“der Nutzwert”是什么意思？,
模块 20 (B2级别已完结),62d2aa21e4a15a001617f26c,阳性名词“使用价值、有用性”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2aa21e4a15a001617f26f,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26db1efe3d10016cd3d51.mp3
模块 20 (B2级别已完结),62d2aa21e4a15a001617f272,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26db1efe3d10016cd3d51.mp3
模块 20 (B2级别已完结),62d2aad3e4a15a001617f2da,名词“die Einigkeit”是什么意思？,
模块 20 (B2级别已完结),62d2aad3e4a15a001617f2dd,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/6267cfd5d87a9a97963de86e.mp3
模块 20 (B2级别已完结),62d2aad3e4a15a001617f2e0,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/6267cfd5d87a9a97963de86e.mp3
模块 20 (B2级别已完结),62d2ab14e4a15a001617f30c,形容词“verdaulich”是什么意思？,
模块 20 (B2级别已完结),62d2ab14e4a15a001617f30f,形容词“可消化的”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2ab14e4a15a001617f312,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26e62efe3d10016cd3d5f.mp3
模块 20 (B2级别已完结),62d2ab14e4a15a001617f315,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26e62efe3d10016cd3d5f.mp3
模块 20 (B2级别已完结),62d2ab5ee4a15a001617f35f,名词“das Weizenmehl”是什么意思？,
模块 20 (B2级别已完结),62d2ab5ee4a15a001617f362,中性名词“小麦面粉”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2ab5ee4a15a001617f365,请播放音频 ，并拼写出您听到的 中性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26f3fefe3d10016cd3d6a.mp3
模块 20 (B2级别已完结),62d2ab5ee4a15a001617f368,请播放音频 ，并提交您听到的 中性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b26f3fefe3d10016cd3d6a.mp3
模块 20 (B2级别已完结),62d2ab87e4a15a001617f387,不可分动词“verleiten”是什么意思？,
模块 20 (B2级别已完结),62d2ab87e4a15a001617f38a,请播放音频 ，并拼写出您听到的 动词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b2701eefe3d10016cd3d75.mp3
模块 20 (B2级别已完结),62d2ab87e4a15a001617f38d,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b2701eefe3d10016cd3d75.mp3
模块 20 (B2级别已完结),62d2abdfe4a15a001617f3b2,形容词“althergebracht”是什么意思？,
模块 20 (B2级别已完结),62d2abdfe4a15a001617f3b5,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b27249efe3d10016cd3dae.mp3
模块 20 (B2级别已完结),62d2abdfe4a15a001617f3b8,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b27249efe3d10016cd3dae.mp3
模块 20 (B2级别已完结),62d2ad85e4a15a001617f448,形容词“naturbelassen”是什么意思？,
模块 20 (B2级别已完结),62d2ad85e4a15a001617f44b,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b27280efe3d10016cd3db9.mp3
模块 20 (B2级别已完结),62d2ad85e4a15a001617f44e,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b27280efe3d10016cd3db9.mp3
模块 20 (B2级别已完结),62d2add1e4a15a001617f46f,动词“bewähren”是什么意思？,
模块 20 (B2级别已完结),62d2add1e4a15a001617f472,动词“ 经受住考验、证明自己、自我证明”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2add1e4a15a001617f475,请播放音频 ，并拼写出您听到的 动词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b27386efe3d10016cd3dee1717669748683.mp3
模块 20 (B2级别已完结),62d2add1e4a15a001617f478,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b27386efe3d10016cd3dee1717669748683.mp3
模块 20 (B2级别已完结),62d2b019e4a15a001617f4f3,请填写缺失的代副词：Vertrauen Sie althergebrachter und naturbelassener Nahrung – sie hat sich schon länger bewährt und Ihr Körper ist _____ angepasst.,
模块 20 (B2级别已完结),62d2b048e4a15a001617f52d,形容词“angepasst”是什么意思？,
模块 20 (B2级别已完结),62d2b048e4a15a001617f530,请播放音频 ，并拼写出您听到的 形容词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/62d2ae59e4a15a001617f4a0.mp3
模块 20 (B2级别已完结),62d2b048e4a15a001617f533,请播放音频 ，并提交您听到的 形容词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/62d2ae59e4a15a001617f4a0.mp3
模块 20 (B2级别已完结),62d2b07be4a15a001617f565,中性名词“身体信号、身体发出的信号”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2b07be4a15a001617f568,请播放音频 ，并拼写出您听到的 中性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b2744defe3d10016cd3dfc.mp3
模块 20 (B2级别已完结),62d2b0c9e4a15a001617f58d,名词“das Sättigungsgefühl”是什么意思？,
模块 20 (B2级别已完结),62d2b0c9e4a15a001617f590,中性名词“饱腹感”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2b0c9e4a15a001617f593,请播放音频 ，并拼写出您听到的 中性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b2755befe3d10016cd3e09.mp3
模块 20 (B2级别已完结),62d2b0c9e4a15a001617f596,请播放音频 ，并提交您听到的 中性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b2755befe3d10016cd3e09.mp3
模块 20 (B2级别已完结),62d2b151e4a15a001617f5c9,名词“die Sättigung”是什么意思？,
模块 20 (B2级别已完结),62d2b151e4a15a001617f5cc,阴性名词“饱”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2b151e4a15a001617f5cf,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/62d2b148e4a15a001617f5bf.mp3
模块 20 (B2级别已完结),62d2b151e4a15a001617f5d2,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/62d2b148e4a15a001617f5bf.mp3
模块 20 (B2级别已完结),62d2b2cfe4a15a001617f8d0,请播放音频 ，并拼写出您听到的 动词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/62b8164102bf84001621e26c.mp3
模块 20 (B2级别已完结),62d2b2cfe4a15a001617f8d3,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/62b8164102bf84001621e26c.mp3
模块 20 (B2级别已完结),62d2b321e4a15a001617f90d,动词“verdauen”是什么意思？,
模块 20 (B2级别已完结),62d2b321e4a15a001617f910,动词“消化”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2e8759595030016c8ffc4,名词“die Alarmglocke”是什么意思？,
模块 20 (B2级别已完结),62d2e89b9595030016c8fff9,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b2835befe3d10016cd4e82.mp3
模块 20 (B2级别已完结),62d2e8759595030016c8ffc7,阴性名词“警钟”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2e8759595030016c8ffca,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b28199efe3d10016cd4e66.mp3
模块 20 (B2级别已完结),62d2e8759595030016c8ffcd,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b28199efe3d10016cd4e66.mp3
模块 20 (B2级别已完结),62d2e89b9595030016c8fff6,阴性名词“价格上涨”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2e8b89595030016c90011,阳性名词“[矿、林、农]掠夺式开采、过度开采、不合法的采矿、滥伐、滥采”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2e8b89595030016c9000e,名词“der Raubbau”是什么意思？,
模块 20 (B2级别已完结),62d2e8b89595030016c90017,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3a89eb5522500169f55f0.mp3
模块 20 (B2级别已完结),62d2e8b89595030016c90014,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3a89eb5522500169f55f0.mp3
模块 20 (B2级别已完结),62d2e9199595030016c90042,名词“绿色和平组织”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2e9199595030016c90045,请播放音频 ，并拼写出您听到的 名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3a98fb5522500169f5730.mp3
模块 20 (B2级别已完结),62d2e9199595030016c90048,请播放音频 ，并提交您听到的 名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3a98fb5522500169f5730.mp3
模块 20 (B2级别已完结),62d2e9289595030016c9005c,名词“der Karpfen”是什么意思？,
模块 20 (B2级别已完结),62d2e9289595030016c9005f,请选择单词“Karpfen”的性,
模块 20 (B2级别已完结),62d2e9289595030016c90062,请拼写出名词“Karpfen”的复数形式。,
模块 20 (B2级别已完结),62d2e9289595030016c90065,阳性名词“鲤鱼”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2e9289595030016c90068,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3a9e9b5522500169f573b.mp3
模块 20 (B2级别已完结),62d2e9289595030016c9006b,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3a9e9b5522500169f573b.mp3
模块 20 (B2级别已完结),62d2e9199595030016c9003f,名词“Greenpeace”是什么意思？,
模块 20 (B2级别已完结),62d2eaeb9595030016c900db,阳性名词“[动]鲱、鲱鱼”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2ec3a9595030016c90221,名词“der Seelachs”是什么意思？,
模块 20 (B2级别已完结),62d2ec3a9595030016c9022a,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3ab21b5522500169f5751.mp3
模块 20 (B2级别已完结),62d2eccf9595030016c90250,阳性名词“（=Pollack）青鳕、青鳕鱼”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2eccf9595030016c90253,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3ab21b5522500169f5751.mp3
模块 20 (B2级别已完结),62d2ece99595030016c90274,请播放音频 ，并拼写出您听到的 阴性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3ab64b5522500169f575c.mp3
模块 20 (B2级别已完结),62d2ed1f9595030016c90293,名词“der Fischbestand”是什么意思？,
模块 20 (B2级别已完结),62d2ed1f9595030016c90296,请播放音频 ，并拼写出您听到的 阳性名词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3ac3bb5522500169f576a.mp3
模块 20 (B2级别已完结),62d2ed1f9595030016c90299,请播放音频 ，并提交您听到的 阳性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3ac3bb5522500169f576a.mp3
模块 20 (B2级别已完结),62d2ed339595030016c902ae,动词“überfischen”是什么意思？,
模块 20 (B2级别已完结),62d2ed339595030016c902b1,动词“捕捞过度、过度捕捞”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2ed339595030016c902b4,请播放音频 ，并拼写出您听到的 动词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3acbcb5522500169f5779.mp3
模块 20 (B2级别已完结),62d2ece99595030016c9026e,名词“die Makrele”是什么意思？,
模块 20 (B2级别已完结),62d2ece99595030016c90271,阴性名词“鲭、鲭鱼”用德语怎么拼写？,
模块 20 (B2级别已完结),62d2ed339595030016c902b7,请播放音频 ，并提交您听到的 动词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3acbcb5522500169f5779.mp3
模块 20 (B2级别已完结),62d2ece99595030016c90277,请播放音频 ，并提交您听到的 阴性名词 的 中文意思。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3ab64b5522500169f575c.mp3
模块 20 (B2级别已完结),62d2ed339595030016c902ba,动词“überfischen”的 过去分词（Partizip II） 是什么？,
模块 20 (B2级别已完结),62d2ed339595030016c902bd,动词“überfischen”是可分动词吗？,
模块 20 (B2级别已完结),62d2ed479595030016c902d1,动词“regenerieren”是什么意思？,
模块 20 (B2级别已完结),62d2ed479595030016c902d4,请播放音频 ，并拼写出您听到的 动词 。,https://words-youlingo.oss-cn-shanghai.aliyuncs.com/61b3ad37b5522500169f5784.mp3
